Invoice,RegionKey,InventoryDate,SoldDate,CustomerKey,ProductKey,SoldLineNumber,SoldQuantity
58940,3,2/07/19,4/24/19,70024,110,2,2
58940,3,2/02/19,4/24/19,69723,70,1,1
58887,7,1/05/19,4/24/19,63342,109,1,2
58896,2,3/28/19,4/24/19,64112,32,2,2
58896,40,3/13/19,4/24/19,62602,4,3,1
58896,2,3/14/19,4/24/19,55333,61,1,1
58924,39,3/17/19,4/24/19,62949,32,3,2
58924,1,1/17/19,4/24/19,59460,64,1,1
58924,19,3/25/19,4/24/19,61989,70,2,1
58946,8,2/14/19,4/24/19,64489,100,2,1
58946,8,3/19/19,4/24/19,66106,50,1,1
58936,2,3/25/19,4/24/19,66114,60,3,2
58936,2,2/15/19,4/24/19,61249,53,4,1
58936,2,2/26/19,4/24/19,66388,55,1,1
58936,25,1/27/19,4/24/19,55557,27,2,1
58927,26,12/14/18,4/24/19,58627,11,3,2
58927,3,10/31/18,4/24/19,70671,20,2,2
58927,3,12/11/18,4/24/19,66885,105,4,1
58927,3,1/06/19,4/24/19,61623,104,1,1
58932,2,3/03/19,4/24/19,58735,2,1,1
58920,6,12/29/18,4/24/19,61242,62,5,3
58920,6,11/24/18,4/24/19,57599,106,3,2
58920,6,2/05/19,4/24/19,58160,23,4,2
58920,6,2/15/19,4/24/19,61889,71,2,2
58920,6,1/05/19,4/24/19,63016,27,1,2
58905,1,11/17/18,4/24/19,66586,76,1,2
58905,1,11/14/18,4/24/19,68276,69,2,1
58917,11,1/01/19,4/24/19,67450,72,2,2
58917,11,3/30/19,4/24/19,72114,27,1,2
58948,11,2/22/19,4/24/19,58321,65,3,3
58948,11,2/13/19,4/24/19,70711,35,2,1
58948,11,1/13/19,4/24/19,68650,55,1,1
58892,21,2/03/19,4/24/19,60266,92,1,2
58892,2,11/17/18,4/24/19,61603,31,2,1
58892,2,12/27/18,4/24/19,59671,59,3,1
58928,54,11/08/18,4/24/19,71423,19,1,1
58928,1,12/04/18,4/24/19,59709,76,2,1
58889,2,12/24/18,4/24/19,69828,28,2,3
58889,2,1/01/19,4/24/19,58305,96,3,2
58889,2,12/16/18,4/24/19,55712,26,1,2
58921,1,12/19/18,4/24/19,56115,20,4,2
58921,1,2/22/19,4/24/19,69521,72,1,2
58921,29,1/22/19,4/24/19,65007,29,3,1
58921,1,3/29/19,4/24/19,72433,86,2,1
58916,11,12/14/18,4/24/19,64123,110,1,2
58916,11,2/05/19,4/24/19,59357,63,2,1
58913,17,2/09/19,4/24/19,67335,62,1,3
58913,22,3/02/19,4/24/19,57328,60,2,1
58901,7,1/08/19,4/24/19,70006,26,1,2
58901,7,3/12/19,4/24/19,62779,21,2,1
58933,2,11/07/18,4/24/19,64770,63,1,1
58941,16,4/01/19,4/24/19,65756,78,4,2
58941,3,1/31/19,4/24/19,62014,59,2,2
58941,3,11/23/18,4/24/19,60224,58,3,1
58941,3,3/08/19,4/24/19,72512,35,1,1
58943,3,12/07/18,4/24/19,60098,33,2,2
58943,3,2/21/19,4/24/19,65319,105,3,2
58943,3,12/11/18,4/24/19,73003,21,1,1
58945,11,11/01/18,4/24/19,61032,54,2,1
58945,11,11/15/18,4/24/19,60956,111,1,1
58919,6,11/27/18,4/24/19,55195,65,3,2
58919,6,3/02/19,4/24/19,59172,10,1,2
58919,6,2/15/19,4/24/19,60237,32,2,1
58912,34,12/20/18,4/24/19,61909,76,1,1
58891,2,11/10/18,4/24/19,56220,108,1,2
58891,2,3/15/19,4/24/19,59858,50,3,1
58891,2,1/15/19,4/24/19,70395,64,2,1
58888,7,3/13/19,4/24/19,64575,105,1,1
58947,11,12/17/18,4/24/19,59957,61,2,1
58947,11,1/07/19,4/24/19,72216,109,1,1
58923,11,2/18/19,4/24/19,72694,78,1,1
58942,3,2/27/19,4/24/19,59858,42,3,3
58942,3,1/02/19,4/24/19,72660,38,2,2
58942,3,3/21/19,4/24/19,58655,51,1,1
58931,2,11/17/18,4/24/19,58569,88,3,2
58931,2,12/05/18,4/24/19,63094,84,2,2
58931,2,2/09/19,4/24/19,67756,66,4,1
58931,36,12/14/18,4/24/19,69847,78,1,1
58944,1,1/18/19,4/24/19,65545,108,3,2
58944,1,12/12/18,4/24/19,68411,107,2,1
58944,27,2/17/19,4/24/19,59074,52,1,1
58950,11,1/28/19,4/24/19,68186,64,2,1
58950,11,11/12/18,4/24/19,58744,42,1,1
58904,44,2/14/19,4/24/19,71330,41,4,2
58904,50,1/06/19,4/24/19,63913,31,2,2
58904,3,3/02/19,4/24/19,67750,111,3,1
58904,24,11/14/18,4/24/19,59906,100,1,1
58925,3,2/07/19,4/24/19,72429,75,1,1
58925,35,12/30/18,4/24/19,56652,86,2,1
59011,7,12/19/18,4/25/19,70094,49,2,2
59011,7,1/08/19,4/25/19,61133,26,4,1
59011,7,11/30/18,4/25/19,70036,11,3,1
59011,7,11/05/18,4/25/19,64281,44,1,1
58984,6,2/06/19,4/25/19,67711,63,3,2
58984,6,2/25/19,4/25/19,70501,58,2,2
58984,6,2/03/19,4/25/19,66578,55,1,2
58960,2,2/18/19,4/25/19,65426,50,2,2
58960,2,4/03/19,4/25/19,58176,74,1,2
58960,2,1/04/19,4/25/19,65025,51,3,1
59013,44,1/31/19,4/25/19,63322,19,1,1
58989,6,3/30/19,4/25/19,61905,77,1,2
58992,6,3/26/19,4/25/19,71811,85,1,2
58992,6,2/11/19,4/25/19,57081,22,2,2
58998,51,2/06/19,4/25/19,62885,35,1,1
59006,2,1/04/19,4/25/19,61739,78,2,3
59006,2,1/01/19,4/25/19,71851,53,3,2
59006,2,1/08/19,4/25/19,58787,98,1,1
58967,7,11/14/18,4/25/19,71296,24,3,2
58967,7,1/17/19,4/25/19,70670,23,1,2
58967,7,12/29/18,4/25/19,64071,86,2,1
58999,16,11/16/18,4/25/19,55610,64,2,1
58999,2,12/04/18,4/25/19,59627,58,1,1
58970,3,1/07/19,4/25/19,71863,56,2,2
58970,3,4/01/19,4/25/19,66138,10,1,1
58988,6,1/06/19,4/25/19,56679,65,2,2
58988,6,11/14/18,4/25/19,63865,58,1,2
58968,32,11/10/18,4/25/19,60074,93,1,2
58968,1,1/22/19,4/25/19,72936,99,2,2
58968,1,11/24/18,4/25/19,71937,31,3,1
58971,3,11/05/18,4/25/19,57431,48,1,2
59014,3,2/22/19,4/25/19,64694,42,2,2
59014,16,1/05/19,4/25/19,63759,24,1,1
59022,8,12/07/18,4/25/19,59664,19,4,3
59022,8,2/17/19,4/25/19,60496,21,3,2
59022,8,2/02/19,4/25/19,60935,38,2,2
59022,8,1/04/19,4/25/19,58035,30,5,1
59022,8,12/30/18,4/25/19,64356,8,1,1
59023,6,10/27/18,4/25/19,56749,92,2,1
59023,6,2/16/19,4/25/19,63805,108,3,1
59023,6,1/13/19,4/25/19,72863,75,1,1
58961,29,3/24/19,4/25/19,56107,56,2,2
58961,2,12/03/18,4/25/19,57330,95,1,2
58961,41,1/07/19,4/25/19,57857,26,3,1
58982,11,11/19/18,4/25/19,68875,60,1,2
58986,11,11/25/18,4/25/19,67328,108,2,1
58986,11,12/01/18,4/25/19,61920,77,1,1
59019,8,12/29/18,4/25/19,56413,106,5,2
59019,8,1/17/19,4/25/19,71064,62,3,2
59019,8,11/26/18,4/25/19,59756,64,2,2
59019,8,11/14/18,4/25/19,60588,7,4,1
59019,8,12/31/18,4/25/19,62603,99,1,1
58957,2,2/23/19,4/25/19,60363,76,2,3
58957,2,1/17/19,4/25/19,64421,109,1,2
58957,49,12/08/18,4/25/19,59051,106,3,1
58958,49,3/08/19,4/25/19,69575,103,1,3
58958,2,12/19/18,4/25/19,58394,62,2,1
58991,8,12/31/18,4/25/19,55657,82,1,3
58973,52,11/06/18,4/25/19,61660,92,4,2
58973,30,2/18/19,4/25/19,55761,105,2,2
58973,40,11/05/18,4/25/19,60589,98,1,2
58973,1,2/12/19,4/25/19,70772,62,3,1
58981,8,10/28/18,4/25/19,69025,80,1,3
58981,8,2/11/19,4/25/19,58501,90,2,2
59010,33,11/05/18,4/25/19,64564,105,2,1
59010,3,1/22/19,4/25/19,64577,53,3,1
59010,3,3/20/19,4/25/19,71197,47,1,1
59008,2,1/20/19,4/25/19,72422,56,2,1
59008,2,2/05/19,4/25/19,68634,63,1,1
59017,3,11/07/18,4/25/19,59087,106,3,3
59017,50,11/21/18,4/25/19,72331,99,5,3
59017,3,1/17/19,4/25/19,58512,88,2,2
59017,13,10/28/18,4/25/19,72825,86,1,1
59017,3,4/03/19,4/25/19,62725,53,4,1
58979,3,1/17/19,4/25/19,71474,76,1,2
58972,3,11/04/18,4/25/19,71118,101,3,2
58972,24,3/03/19,4/25/19,62963,82,2,2
58972,47,3/22/19,4/25/19,67239,93,1,2
58955,47,12/04/18,4/25/19,65433,22,1,2
58955,2,3/14/19,4/25/19,60750,11,2,1
58974,7,1/15/19,4/25/19,58207,7,1,1
58974,7,11/21/18,4/25/19,60181,8,2,1
58963,2,1/14/19,4/25/19,69037,30,2,2
58963,2,12/13/18,4/25/19,63577,18,3,1
58963,40,12/27/18,4/25/19,62472,79,1,1
58977,3,12/10/18,4/25/19,60603,61,2,3
58977,42,3/24/19,4/25/19,70686,48,1,1
59007,2,11/21/18,4/25/19,63921,100,1,1
58978,7,3/02/19,4/25/19,64433,70,1,1
58976,7,2/07/19,4/25/19,70593,60,2,2
58976,7,3/18/19,4/25/19,65858,65,1,1
59004,2,12/04/18,4/25/19,55047,6,3,3
59004,2,12/22/18,4/25/19,59187,44,2,2
59004,2,12/10/18,4/25/19,71118,24,4,1
59004,2,1/05/19,4/25/19,59724,25,1,1
58993,7,2/06/19,4/25/19,61343,7,1,2
58993,7,1/24/19,4/25/19,63146,67,3,1
58993,7,1/02/19,4/25/19,68616,50,4,1
58993,7,11/14/18,4/25/19,70706,25,5,1
58993,7,11/21/18,4/25/19,61191,45,2,1
58959,42,1/09/19,4/25/19,70104,104,1,2
58975,3,12/07/18,4/25/19,69193,62,1,1
58980,1,1/12/19,4/25/19,55462,78,2,2
58980,1,3/05/19,4/25/19,59297,106,1,2
58980,46,3/11/19,4/25/19,62709,62,3,1
58965,11,2/09/19,4/25/19,69471,50,2,3
58965,11,12/11/18,4/25/19,56916,33,3,2
58965,11,12/01/18,4/25/19,62004,55,4,1
58965,11,3/05/19,4/25/19,67605,20,1,1
58995,3,12/01/18,4/25/19,68881,95,2,2
58995,3,3/30/19,4/25/19,69173,43,1,1
58996,37,3/08/19,4/25/19,69369,6,3,2
58996,3,2/07/19,4/25/19,73025,65,2,2
58996,3,1/15/19,4/25/19,69445,56,4,1
58996,18,3/23/19,4/25/19,70880,43,1,1
59009,7,12/19/18,4/25/19,67756,49,2,2
59009,7,1/19/19,4/25/19,56958,35,1,1
58962,2,1/07/19,4/25/19,65958,5,1,1
59000,49,3/16/19,4/25/19,60006,44,1,1
59000,2,12/28/18,4/25/19,56463,83,2,1
59002,2,1/16/19,4/25/19,65244,61,3,2
59002,2,11/27/18,4/25/19,55733,47,2,2
59002,2,12/03/18,4/25/19,70315,70,1,1
58987,6,12/22/18,4/25/19,72752,103,2,2
58987,6,12/17/18,4/25/19,72026,99,1,2
58987,6,1/18/19,4/25/19,68726,103,3,1
59021,6,2/18/19,4/25/19,69760,83,3,2
59021,6,2/10/19,4/25/19,70320,53,2,2
59021,6,12/17/18,4/25/19,58803,68,4,1
59021,6,11/07/18,4/25/19,72295,106,1,1
58969,7,2/11/19,4/25/19,56712,19,2,2
58969,7,1/03/19,4/25/19,66801,52,1,2
58997,6,11/20/18,4/25/19,58128,42,3,3
58997,6,10/29/18,4/25/19,63529,26,2,2
58997,6,11/13/18,4/25/19,63033,53,1,1
59001,2,2/04/19,4/25/19,58506,76,2,2
59001,55,11/09/18,4/25/19,63341,53,4,1
59001,2,3/28/19,4/25/19,64575,4,3,1
59001,2,3/14/19,4/25/19,62713,81,1,1
58953,3,11/06/18,4/25/19,71500,87,1,3
58954,7,4/02/19,4/25/19,65435,46,1,1
58994,1,11/11/18,4/25/19,70826,111,3,2
58994,1,1/15/19,4/25/19,61637,62,1,2
58994,39,3/14/19,4/25/19,63053,22,2,1
59025,2,1/11/19,4/25/19,66621,14,2,2
59025,2,2/08/19,4/25/19,58448,18,3,2
59025,51,12/19/18,4/25/19,56639,19,4,1
59025,2,12/15/18,4/25/19,55704,10,1,1
59005,2,11/23/18,4/25/19,70221,106,2,1
59005,2,1/10/19,4/25/19,70935,86,1,1
58985,11,12/20/18,4/25/19,69562,105,2,2
58985,11,3/28/19,4/25/19,65407,8,1,2
58966,11,11/13/18,4/25/19,72673,105,2,2
58966,11,4/02/19,4/25/19,65827,106,5,2
58966,11,12/15/18,4/25/19,58716,96,4,1
58966,11,2/18/19,4/25/19,57785,90,1,1
58966,11,12/17/18,4/25/19,56996,74,3,1
58956,2,12/11/18,4/25/19,57367,32,1,2
59024,2,2/24/19,4/25/19,65294,50,2,1
59024,2,2/07/19,4/25/19,71214,7,1,1
58983,6,11/03/18,4/25/19,72572,62,1,2
58964,2,10/28/18,4/25/19,55408,88,1,1
59026,2,12/23/18,4/25/19,69071,111,3,2
59026,2,1/08/19,4/25/19,59203,78,2,1
59026,2,11/12/18,4/25/19,72350,63,1,1
59018,3,2/26/19,4/25/19,63961,6,2,3
59018,3,1/07/19,4/25/19,59952,2,1,1
59016,1,3/21/19,4/25/19,71051,61,1,1
58952,3,12/03/18,4/25/19,73066,60,1,3
58951,11,2/01/19,4/25/19,55495,54,2,2
58951,11,1/04/19,4/25/19,56510,65,1,1
59020,8,3/09/19,4/25/19,73100,59,1,1
59003,2,12/27/18,4/25/19,68992,98,4,2
59003,47,12/03/18,4/25/19,70727,102,3,2
59003,2,10/30/18,4/25/19,63722,65,2,2
59003,54,11/17/18,4/25/19,58773,62,1,1
59053,1,3/28/19,4/26/19,58660,35,1,2
59053,34,3/11/19,4/26/19,63769,104,3,1
59053,1,4/01/19,4/26/19,64393,64,2,1
59079,23,3/07/19,4/26/19,71042,23,2,1
59079,1,1/06/19,4/26/19,63132,57,1,1
59043,56,3/25/19,4/26/19,58176,10,1,1
59043,34,11/10/18,4/26/19,58050,35,2,1
59058,33,1/27/19,4/26/19,56528,100,2,1
59058,3,2/18/19,4/26/19,56916,96,3,1
59058,25,11/14/18,4/26/19,61931,74,1,1
59063,11,11/11/18,4/26/19,67392,56,2,1
59063,11,3/06/19,4/26/19,60612,49,1,1
59062,1,11/08/18,4/26/19,60386,70,3,2
59062,1,3/28/19,4/26/19,61872,13,2,2
59062,1,11/26/18,4/26/19,67260,41,1,1
59032,8,3/29/19,4/26/19,56741,96,1,1
59049,11,2/20/19,4/26/19,57513,23,3,3
59049,11,2/09/19,4/26/19,60365,11,2,2
59049,11,11/17/18,4/26/19,67777,62,1,2
59037,3,12/15/18,4/26/19,64637,51,3,2
59037,3,3/24/19,4/26/19,55104,53,2,2
59037,3,11/20/18,4/26/19,58376,85,1,2
59056,7,3/30/19,4/26/19,58014,4,2,2
59056,7,10/31/18,4/26/19,56270,7,3,1
59056,7,11/12/18,4/26/19,61433,56,1,1
59061,20,11/18/18,4/26/19,71554,22,1,1
59057,3,3/10/19,4/26/19,69519,50,1,1
59027,30,3/31/19,4/26/19,56867,43,2,3
59027,2,11/25/18,4/26/19,57471,9,1,2
59073,2,1/24/19,4/26/19,67800,77,2,2
59073,12,11/12/18,4/26/19,57271,1,1,1
59068,26,2/12/19,4/26/19,62087,48,1,1
59038,3,12/30/18,4/26/19,61071,59,2,2
59038,3,1/28/19,4/26/19,60806,22,1,2
59038,3,1/11/19,4/26/19,69382,24,3,1
59087,2,12/06/18,4/26/19,56903,2,3,2
59087,2,1/13/19,4/26/19,56722,99,2,2
59087,16,3/28/19,4/26/19,57777,105,4,1
59087,2,3/15/19,4/26/19,66327,48,1,1
59041,1,1/30/19,4/26/19,71993,63,3,2
59041,1,11/06/18,4/26/19,63868,50,2,2
59041,1,3/27/19,4/26/19,64198,92,1,2
59066,2,3/27/19,4/26/19,62048,79,1,1
59066,2,11/28/18,4/26/19,65695,86,2,1
59040,1,2/05/19,4/26/19,58579,90,2,2
59040,52,1/11/19,4/26/19,68361,88,1,2
59040,1,11/19/18,4/26/19,63848,110,3,1
59028,51,1/13/19,4/26/19,64615,10,1,1
59086,8,12/21/18,4/26/19,72307,64,2,1
59086,8,1/22/19,4/26/19,61851,20,1,1
59042,7,11/17/18,4/26/19,55908,11,3,2
59042,7,3/23/19,4/26/19,64124,60,2,2
59042,7,11/28/18,4/26/19,57225,81,1,2
59071,2,1/01/19,4/26/19,61783,99,2,2
59071,2,3/18/19,4/26/19,68704,65,1,1
59059,3,3/26/19,4/26/19,62267,73,3,3
59059,3,11/21/18,4/26/19,55715,63,4,2
59059,3,2/23/19,4/26/19,64180,88,2,2
59059,3,3/10/19,4/26/19,56049,19,1,1
59034,1,4/01/19,4/26/19,67220,88,2,2
59034,24,12/11/18,4/26/19,62688,2,1,2
59046,7,11/22/18,4/26/19,70519,37,1,2
59046,7,11/28/18,4/26/19,66199,84,2,1
59081,3,1/19/19,4/26/19,55985,28,1,1
59081,3,3/22/19,4/26/19,65732,8,2,1
59072,2,3/15/19,4/26/19,70634,31,4,2
59072,2,2/28/19,4/26/19,68997,55,3,2
59072,2,12/27/18,4/26/19,59516,79,2,2
59072,2,1/29/19,4/26/19,72255,9,1,1
59072,30,11/14/18,4/26/19,68119,69,5,1
59076,15,11/24/18,4/26/19,68184,97,3,2
59076,1,11/15/18,4/26/19,69708,87,2,2
59076,1,11/23/18,4/26/19,68792,24,1,1
59036,29,11/16/18,4/26/19,60103,26,3,2
59036,1,3/13/19,4/26/19,67092,107,2,2
59036,1,2/03/19,4/26/19,64280,24,1,2
59078,3,12/18/18,4/26/19,69055,64,2,1
59078,49,1/12/19,4/26/19,72303,16,1,1
59082,7,11/01/18,4/26/19,55039,86,3,3
59082,7,12/10/18,4/26/19,72315,40,2,2
59082,7,1/04/19,4/26/19,65274,10,1,1
59084,8,3/27/19,4/26/19,66965,67,2,1
59084,8,2/03/19,4/26/19,61705,25,1,1
59039,7,1/17/19,4/26/19,65513,14,1,2
59039,7,3/01/19,4/26/19,65624,109,2,2
59033,7,12/20/18,4/26/19,64053,103,1,2
59033,7,2/21/19,4/26/19,58420,71,2,1
59074,1,11/10/18,4/26/19,57633,15,2,1
59074,14,3/22/19,4/26/19,57849,23,1,1
59080,1,1/29/19,4/26/19,57631,31,2,1
59080,23,3/24/19,4/26/19,57054,49,1,1
59088,2,3/12/19,4/26/19,59967,17,4,2
59088,2,12/05/18,4/26/19,60665,59,2,2
59088,19,2/03/19,4/26/19,67100,41,3,2
59088,2,3/24/19,4/26/19,60832,64,1,1
59030,6,1/15/19,4/26/19,71882,80,2,2
59030,6,1/03/19,4/26/19,58450,92,1,1
59035,7,12/24/18,4/26/19,59784,12,2,2
59035,7,12/04/18,4/26/19,56853,103,1,2
59035,7,2/17/19,4/26/19,72060,19,3,1
59077,52,3/30/19,4/26/19,60495,74,2,3
59077,3,11/27/18,4/26/19,67782,60,3,2
59077,33,2/24/19,4/26/19,63798,12,4,1
59077,3,12/12/18,4/26/19,58014,100,1,1
59083,8,1/02/19,4/26/19,69763,108,4,1
59083,8,3/12/19,4/26/19,64120,15,1,1
59083,8,3/10/19,4/26/19,64592,71,2,1
59083,8,2/20/19,4/26/19,70982,2,3,1
59054,7,10/29/18,4/26/19,60515,57,1,2
59054,7,11/16/18,4/26/19,69916,35,2,1
59048,11,3/02/19,4/26/19,62008,87,1,2
59048,11,1/13/19,4/26/19,72538,20,3,1
59048,11,11/26/18,4/26/19,55292,3,2,1
59044,34,12/26/18,4/26/19,57525,21,2,1
59044,3,1/04/19,4/26/19,58778,64,1,1
59064,2,10/30/18,4/26/19,60167,93,3,2
59064,2,2/17/19,4/26/19,59824,52,1,1
59064,2,3/02/19,4/26/19,64789,78,2,1
59085,11,3/08/19,4/26/19,69263,53,4,2
59085,11,3/26/19,4/26/19,67508,87,2,2
59085,11,12/03/18,4/26/19,71431,46,3,2
59085,11,2/23/19,4/26/19,64961,97,1,1
59089,32,2/24/19,4/26/19,63416,86,2,1
59089,2,2/09/19,4/26/19,56734,95,1,1
59067,2,2/20/19,4/26/19,70281,23,2,1
59067,30,11/16/18,4/26/19,70271,82,1,1
59060,3,3/24/19,4/26/19,65770,55,2,2
59060,3,11/14/18,4/26/19,71380,107,1,1
59031,11,3/31/19,4/26/19,68845,107,1,1
59055,11,1/08/19,4/26/19,61264,40,1,1
59050,6,12/20/18,4/26/19,61466,25,1,2
59050,6,1/09/19,4/26/19,69563,84,2,2
59047,3,11/16/18,4/26/19,61694,41,1,2
59047,3,12/04/18,4/26/19,71434,59,2,1
59045,7,3/03/19,4/26/19,62027,66,2,1
59045,7,3/19/19,4/26/19,69759,67,1,1
59075,3,1/10/19,4/26/19,59764,40,2,3
59075,20,12/14/18,4/26/19,65045,64,1,1
59069,46,12/08/18,4/26/19,60499,54,3,1
59069,2,1/07/19,4/26/19,68721,98,2,1
59069,2,11/12/18,4/26/19,65674,60,1,1
59029,8,11/01/18,4/26/19,65331,78,3,2
59029,8,2/03/19,4/26/19,64122,40,2,2
59029,8,1/23/19,4/26/19,72913,87,1,1
59052,6,12/14/18,4/26/19,72955,68,2,2
59052,6,1/04/19,4/26/19,57311,84,1,2
59051,6,2/01/19,4/26/19,70645,80,1,2
59051,6,2/18/19,4/26/19,55349,64,2,1
59070,2,3/27/19,4/26/19,58350,47,2,2
59070,2,3/05/19,4/26/19,72195,48,3,1
59070,2,3/30/19,4/26/19,63218,63,1,1
59065,2,4/04/19,4/26/19,55032,67,1,1
59065,2,2/23/19,4/26/19,65987,7,2,1
59132,7,2/20/19,4/27/19,67737,78,4,2
59132,7,2/01/19,4/27/19,72586,79,3,2
59132,7,3/04/19,4/27/19,61471,22,1,1
59132,7,1/04/19,4/27/19,71027,61,2,1
59128,7,1/26/19,4/27/19,65533,108,2,2
59128,7,11/30/18,4/27/19,69777,71,1,1
59157,42,12/16/18,4/27/19,59126,36,2,1
59157,19,12/24/18,4/27/19,66464,44,1,1
59124,7,3/05/19,4/27/19,68495,96,2,3
59124,7,3/02/19,4/27/19,68574,61,3,2
59124,7,12/13/18,4/27/19,69103,78,1,1
59106,17,2/11/19,4/27/19,56543,76,1,2
59111,7,2/07/19,4/27/19,55403,77,1,1
59111,7,1/18/19,4/27/19,58218,30,2,1
59133,45,11/13/18,4/27/19,58737,101,2,2
59133,48,3/16/19,4/27/19,59872,107,1,1
59150,51,1/25/19,4/27/19,62477,19,1,1
59093,2,2/07/19,4/27/19,56588,5,3,3
59093,2,10/29/18,4/27/19,67616,16,1,3
59093,2,1/17/19,4/27/19,65379,69,2,2
59102,8,11/04/18,4/27/19,56439,100,3,2
59102,8,12/01/18,4/27/19,57714,16,2,1
59102,8,3/22/19,4/27/19,61841,66,1,1
59146,1,12/26/18,4/27/19,70279,102,3,2
59146,1,1/26/19,4/27/19,69901,1,4,1
59146,1,11/06/18,4/27/19,59770,49,2,1
59146,21,1/22/19,4/27/19,59699,85,1,1
59145,52,3/19/19,4/27/19,62614,92,3,2
59145,3,2/09/19,4/27/19,64750,2,2,2
59145,47,2/18/19,4/27/19,56255,53,4,1
59145,23,4/01/19,4/27/19,58880,60,1,1
59091,20,12/22/18,4/27/19,55835,73,1,2
59104,7,3/19/19,4/27/19,71976,54,2,1
59104,7,11/12/18,4/27/19,58167,44,1,1
59121,6,1/06/19,4/27/19,65323,17,2,3
59121,6,12/06/18,4/27/19,61494,27,1,2
59121,6,12/03/18,4/27/19,61065,71,3,1
59152,1,12/26/18,4/27/19,73068,56,2,3
59152,29,3/18/19,4/27/19,62733,107,4,2
59152,1,11/27/18,4/27/19,72428,35,3,2
59152,50,12/29/18,4/27/19,65995,74,1,1
59099,8,3/14/19,4/27/19,62565,63,2,3
59099,8,11/03/18,4/27/19,66898,93,3,2
59099,8,3/14/19,4/27/19,68119,59,4,1
59099,8,11/10/18,4/27/19,70908,25,1,1
59135,2,1/13/19,4/27/19,69876,62,1,1
59135,2,12/10/18,4/27/19,65182,60,3,1
59135,2,11/11/18,4/27/19,59349,64,2,1
59094,8,10/31/18,4/27/19,61674,49,2,2
59094,8,1/01/19,4/27/19,71594,27,1,1
59094,8,3/26/19,4/27/19,72568,61,3,1
59151,28,3/03/19,4/27/19,59205,65,2,3
59151,3,1/16/19,4/27/19,63016,62,1,1
59160,2,11/21/18,4/27/19,72653,59,2,2
59160,56,3/29/19,4/27/19,55804,55,3,1
59160,2,1/06/19,4/27/19,68599,33,1,1
59156,6,12/04/18,4/27/19,72643,61,3,3
59156,6,11/17/18,4/27/19,57773,15,4,2
59156,6,3/19/19,4/27/19,62063,38,2,2
59156,6,1/31/19,4/27/19,72172,72,1,1
59144,3,2/27/19,4/27/19,65886,52,2,1
59144,52,12/19/18,4/27/19,61064,23,1,1
59112,55,11/29/18,4/27/19,62242,59,1,3
59112,48,11/27/18,4/27/19,70710,91,2,1
59123,7,12/17/18,4/27/19,55532,27,1,2
59123,7,11/09/18,4/27/19,63682,61,3,1
59123,7,1/22/19,4/27/19,59295,88,2,1
59105,3,2/17/19,4/27/19,60572,108,5,2
59105,22,11/13/18,4/27/19,59732,86,1,2
59105,3,11/26/18,4/27/19,59319,65,2,2
59105,3,2/16/19,4/27/19,63583,44,3,1
59105,22,12/29/18,4/27/19,66436,6,4,1
59103,15,1/26/19,4/27/19,62588,101,1,3
59127,7,12/10/18,4/27/19,70677,98,2,1
59127,7,3/21/19,4/27/19,64450,90,1,1
59113,3,1/01/19,4/27/19,72082,14,1,3
59120,6,1/20/19,4/27/19,61794,31,2,3
59120,6,11/26/18,4/27/19,65522,68,3,1
59120,6,12/17/18,4/27/19,60809,24,1,1
59149,1,11/07/18,4/27/19,70543,108,3,2
59149,1,3/15/19,4/27/19,60330,63,2,1
59149,1,1/01/19,4/27/19,71271,78,1,1
59143,2,3/16/19,4/27/19,72199,49,3,2
59143,17,2/18/19,4/27/19,71196,61,1,1
59143,2,1/11/19,4/27/19,67889,110,4,1
59143,2,3/18/19,4/27/19,69192,93,2,1
59114,1,1/11/19,4/27/19,69749,27,1,2
59114,1,3/14/19,4/27/19,71836,93,2,1
59134,7,4/01/19,4/27/19,59621,92,1,1
59134,7,12/12/18,4/27/19,59486,63,2,1
59141,45,11/10/18,4/27/19,56349,47,1,1
59141,35,4/03/19,4/27/19,61582,13,2,1
59142,13,12/10/18,4/27/19,63857,61,2,2
59142,42,12/13/18,4/27/19,59131,101,1,1
59142,2,4/03/19,4/27/19,64767,26,3,1
59109,7,4/01/19,4/27/19,67358,55,1,3
59109,7,11/19/18,4/27/19,67506,59,3,3
59109,7,3/07/19,4/27/19,71175,14,2,2
59119,6,3/28/19,4/27/19,64635,53,3,2
59119,6,2/06/19,4/27/19,69876,109,4,2
59119,6,2/22/19,4/27/19,64109,109,1,2
59119,6,1/15/19,4/27/19,71508,33,2,1
59148,7,3/23/19,4/27/19,55912,61,1,1
59136,2,1/25/19,4/27/19,72656,14,2,2
59136,2,12/13/18,4/27/19,57098,73,1,1
59136,12,10/30/18,4/27/19,55524,97,3,1
59100,6,10/29/18,4/27/19,69097,58,3,2
59100,6,2/13/19,4/27/19,55709,44,4,1
59100,6,12/27/18,4/27/19,67080,7,5,1
59100,6,1/06/19,4/27/19,57763,92,1,1
59100,6,2/09/19,4/27/19,68187,23,2,1
59117,6,1/01/19,4/27/19,59026,21,2,1
59117,6,4/01/19,4/27/19,66589,22,1,1
59158,2,1/07/19,4/27/19,64220,89,6,2
59158,2,12/22/18,4/27/19,64707,17,3,2
59158,2,12/03/18,4/27/19,62656,71,2,2
59158,2,2/11/19,4/27/19,69068,78,4,1
59158,18,3/12/19,4/27/19,60657,86,5,1
